club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Bolton Wanderers,Júlio César,26.0,Centre-Back,Tigres UANL,Free Transfer,out,0.0,Premier League,2005,2005/2006
Bolton Wanderers,Vincent Candela,31.0,Left-Back,Udinese,Free Transfer,out,0.0,Premier League,2005,2005/2006
Bolton Wanderers,Martin Djetou,31.0,Centre-Back,FC Istres,Free Transfer,out,0.0,Premier League,2005,2005/2006
Bolton Wanderers,Donovan Ricketts,28.0,Goalkeeper,Bradford,Free Transfer,out,0.0,Premier League,2005,2005/2006
Bolton Wanderers,Kevin Poole,41.0,Goalkeeper,Derby,Free Transfer,out,0.0,Premier League,2005,2005/2006
Bolton Wanderers,Charlie Comyn-Platt,19.0,Centre-Back,Swindon Town,Free Transfer,out,0.0,Premier League,2005,2005/2006
Bolton Wanderers,Jardel,31.0,Centre-Forward,Goiás EC,Free Transfer,out,0.0,Premier League,2005,2005/2006
Bolton Wanderers,Blessing Kaku,27.0,Attacking Midfield,M. Tel Aviv,?,out,,Premier League,2005,2005/2006
Bolton Wanderers,Fernando Hierro,37.0,Centre-Back,Retired,-,out,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Yakubu Aiyegbeni,22.0,Centre-Forward,Portsmouth,£8.78m,in,8.78,Premier League,2005,2005/2006
Middlesbrough FC,Emanuel Pogatetz,22.0,Centre-Back,Bay. Leverkusen,£2.44m,in,2.44,Premier League,2005,2005/2006
Middlesbrough FC,Fábio Rochemback,23.0,Central Midfield,FC Barcelona,£1.35m,in,1.35,Premier League,2005,2005/2006
Middlesbrough FC,Abel Xavier,32.0,Right-Back,AS Roma,Free Transfer,in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Ben Hutchinson,18.0,Centre-Forward,Arnold Town,Free Transfer,in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Andrew Taylor,18.0,Left-Back,Boro U21,-,in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Andrew Taylor,19.0,Left-Back,Bradford,"End of loanJan 3, 2006",in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Tom Craddock,19.0,Centre-Forward,Boro U18,-,in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,David Wheater,19.0,Centre-Back,Doncaster,"End of loanApr 1, 2006",in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Adam Johnson,17.0,Right Winger,Boro U18,-,in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,David Wheater,18.0,Centre-Back,Boro U18,-,in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Andrew Davies,21.0,Centre-Back,Derby,"End of loanDec 31, 2005",in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Lee Cattermole,17.0,Defensive Midfield,Boro U18,-,in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Ross Turnbull,21.0,Goalkeeper,Crewe Alexandra,"End of loanApr 23, 2006",in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Danny Graham,20.0,Centre-Forward,Leeds,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Danny Graham,20.0,Centre-Forward,Derby,"End of loanFeb 1, 2006",in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Joseph-Désiré Job,28.0,Centre-Forward,Ittihad,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Mark Wilson,26.0,Central Midfield,Livingston FC,"End of loanJun 30, 2005",in,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Boudewijn Zenden,28.0,Left Winger,Liverpool,Free Transfer,out,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Mark Wilson,26.0,Central Midfield,FC Dallas,Free Transfer,out,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Danny Graham,20.0,Centre-Forward,Leeds,Loan,out,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Michael Reiziger,32.0,Right-Back,PSV Eindhoven,Free Transfer,out,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Ross Turnbull,20.0,Goalkeeper,Crewe Alexandra,Loan,out,0.0,Premier League,2005,2005/2006
Middlesbrough FC,David Wheater,18.0,Centre-Back,Doncaster,Loan,out,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Andrew Taylor,18.0,Left-Back,Bradford,Loan,out,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Andrew Davies,20.0,Centre-Back,Derby,Loan,out,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Danny Graham,20.0,Centre-Forward,Derby,Loan,out,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Szilard Nemeth,28.0,Second Striker,R. Strasbourg,Loan,out,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Joseph-Désiré Job,27.0,Centre-Forward,Ittihad,Loan,out,0.0,Premier League,2005,2005/2006
Middlesbrough FC,Abel Xavier,33.0,Right-Back,Ban,?,out,,Premier League,2005,2005/2006
Manchester City,Georgios Samaras,20.0,Left Winger,Heerenveen,£7.65m,in,7.65,Premier League,2005,2005/2006
Manchester City,Darius Vassell,25.0,Centre-Forward,Aston Villa,£3.24m,in,3.24,Premier League,2005,2005/2006
Manchester City,Matt Mills,19.0,Centre-Back,Southampton,£338k,in,0.33799999999999997,Premier League,2005,2005/2006
Manchester City,Albert Riera,23.0,Left Winger,Espanyol,Loan,in,0.0,Premier League,2005,2005/2006
Manchester City,Tuomas Haapala,26.0,Defensive Midfield,MYPA,Free Transfer,in,0.0,Premier League,2005,2005/2006
Manchester City,Andy Cole,33.0,Centre-Forward,Fulham,Free Transfer,in,0.0,Premier League,2005,2005/2006
Manchester City,Hussein Yasser,22.0,Attacking Midfield,Al Sadd,?,in,,Premier League,2005,2005/2006
Manchester City,Micah Richards,17.0,Right-Back,Man City U18,-,in,0.0,Premier League,2005,2005/2006
Manchester City,Kasper Schmeichel,19.0,Goalkeeper,Bury,"End of loanMay 31, 2006",in,0.0,Premier League,2005,2005/2006
Manchester City,Stephen Ireland,18.0,Attacking Midfield,Man City U18,-,in,0.0,Premier League,2005,2005/2006
Manchester City,Willo Flood,20.0,Central Midfield,Coventry,"End of loanNov 1, 2005",in,0.0,Premier League,2005,2005/2006
Manchester City,Kasper Schmeichel,19.0,Goalkeeper,Darlington,"End of loanJan 31, 2006",in,0.0,Premier League,2005,2005/2006
Manchester City,Mikkel Bischoff,24.0,Centre-Back,Sheff Wed,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester City,Karl Bermingham,19.0,Centre-Forward,Burnley,"End of loanSep 1, 2005",in,0.0,Premier League,2005,2005/2006
Manchester City,Nicky Weaver,26.0,Goalkeeper,Sheff Wed,"End of loanJan 27, 2006",in,0.0,Premier League,2005,2005/2006
Manchester City,Robbie Fowler,31.0,Centre-Forward,Liverpool,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Manchester City,Mikkel Bischoff,23.0,Centre-Back,Wolves,"End of loanJun 30, 2005",in,0.0,Premier League,2005,2005/2006
Manchester City,Shaun Wright-Phillips,23.0,Right Winger,Chelsea,£28.35m,out,28.35,Premier League,2005,2005/2006
Manchester City,Jon Macken,27.0,Centre-Forward,Crystal Palace,£900k,out,0.9,Premier League,2005,2005/2006
Manchester City,Karl Bermingham,19.0,Centre-Forward,Burnley,Loan,out,0.0,Premier League,2005,2005/2006
Manchester City,Kasper Schmeichel,19.0,Goalkeeper,Darlington,Loan,out,0.0,Premier League,2005,2005/2006
Manchester City,Mikkel Bischoff,24.0,Centre-Back,Sheff Wed,Loan,out,0.0,Premier League,2005,2005/2006
Manchester City,Paul Bosvelt,35.0,Defensive Midfield,Heerenveen,Free Transfer,out,0.0,Premier League,2005,2005/2006
Manchester City,Christian Negouai,27.0,Defensive Midfield,Standard Liège,Free Transfer,out,0.0,Premier League,2005,2005/2006
Manchester City,Willo Flood,20.0,Central Midfield,Coventry,Loan,out,0.0,Premier League,2005,2005/2006
Manchester City,Robbie Fowler,30.0,Centre-Forward,Liverpool,Loan,out,0.0,Premier League,2005,2005/2006
Manchester City,Kevin Stuhr Ellegaard,22.0,Goalkeeper,Hertha BSC,Free Transfer,out,0.0,Premier League,2005,2005/2006
Manchester City,Mark Redshaw,20.0,Second Striker,Triestina,Free Transfer,out,0.0,Premier League,2005,2005/2006
Manchester City,Nicky Weaver,26.0,Goalkeeper,Sheff Wed,Loan,out,0.0,Premier League,2005,2005/2006
Manchester City,Kasper Schmeichel,19.0,Goalkeeper,Bury,Loan,out,0.0,Premier League,2005,2005/2006
Manchester City,Hussein Yasser,23.0,Attacking Midfield,Al Sadd,?,out,,Premier League,2005,2005/2006
Manchester City,Albert Riera,24.0,Left Winger,Espanyol,"End of loanMay 1, 2006",out,0.0,Premier League,2005,2005/2006
Manchester City,Kiki Musampa,28.0,Left Winger,Atlético Madrid,"End of loanMay 1, 2006",out,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Jermaine Jenas,22.0,Central Midfield,Newcastle,£13.50m,in,13.5,Premier League,2005,2005/2006
Tottenham Hotspur,Tom Huddlestone,18.0,Defensive Midfield,Derby,£4.23m,in,4.23,Premier League,2005,2005/2006
Tottenham Hotspur,Grzegorz Rasiak,26.0,Centre-Forward,Derby,£3.15m,in,3.15,Premier League,2005,2005/2006
Tottenham Hotspur,Danny Murphy,28.0,Central Midfield,Charlton,£2.89m,in,2.89,Premier League,2005,2005/2006
Tottenham Hotspur,Wayne Routledge,20.0,Left Winger,Crystal Palace,£2.70m,in,2.7,Premier League,2005,2005/2006
Tottenham Hotspur,Hossam Ghaly,24.0,Central Midfield,Feyenoord,£2.70m,in,2.7,Premier League,2005,2005/2006
Tottenham Hotspur,Yeong-pyo Lee,28.0,Left-Back,PSV Eindhoven,£1.80m,in,1.8,Premier League,2005,2005/2006
Tottenham Hotspur,Aaron Lennon,18.0,Right Winger,Leeds,£1.08m,in,1.08,Premier League,2005,2005/2006
Tottenham Hotspur,Rodrigo Defendi,19.0,Centre-Back,Cruzeiro,£810k,in,0.81,Premier League,2005,2005/2006
Tottenham Hotspur,Teemu Tainio,25.0,Defensive Midfield,AJ Auxerre,Free Transfer,in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Paul Stalteri,27.0,Right-Back,Werder Bremen,Free Transfer,in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Edgar Davids,32.0,Central Midfield,Inter,Free Transfer,in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Reto Ziegler,20.0,Centre-Back,Hamburger SV,"End of loanJan 20, 2006",in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Andy Barcham,18.0,Left Winger,Tottenham U18,-,in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Tom Huddlestone,19.0,Defensive Midfield,Wolves,"End of loanJan 15, 2006",in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Wayne Routledge,21.0,Left Winger,Portsmouth,"End of loanMay 31, 2006",in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Robert Burch,20.0,Goalkeeper,Bristol City,"End of loanOct 1, 2005",in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Charlie Daniels,18.0,Left-Back,Tottenham U18,-,in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Mark Yeates,21.0,Left Winger,Colchester Utd.,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Dean Marney,21.0,Central Midfield,Norwich,"End of loanOct 1, 2005",in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Calum Davenport,22.0,Centre-Back,Norwich,"End of loanDec 1, 2005",in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Tommy Forecast,18.0,Goalkeeper,Tottenham U18,-,in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Mounir El Hamdaoui,21.0,Centre-Forward,Derby,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Philip Ifil,19.0,Right-Back,Millwall,"End of loanMay 1, 2006",in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Johnnie Jackson,23.0,Central Midfield,Derby,"End of loanDec 4, 2005",in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Edson,21.0,Centre-Forward,ADO Den Haag,"End of loanJun 30, 2005",in,0.0,Premier League,2005,2005/2006
Tottenham Hotspur,Frédéric Kanouté,27.0,Centre-Forward,Sevilla FC,£5.85m,out,5.85,Premier League,2005,2005/2006
Tottenham Hotspur,Simon Davies,25.0,Right Midfield,Everton,£4.73m,out,4.73,Premier League,2005,2005/2006
Tottenham Hotspur,Erik Edman,26.0,Left-Back,Stade Rennais,£2.70m,out,2.7,Premier League,2005,2005/2006
